ts_code,name,一二级行业,细分行业,地区,上市日期,流通市值,3日成交额,总金额,AB股总市值,交易代码,涨幅%,净益率%,活跃度,股息率%,现价,涨跌,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,60日涨幅%,市盈(动),量比,振幅%,均价,内盘,外盘,内外比,买量,卖量,未匹配量,委比%,量涨速%,短换手%,2分钟金额,主力净额,主力净比%,昨成交额,开盘金额,开盘抢筹%,开盘昨比%,开盘换手Z,竞价涨停买,竞价量比,封成比,封单额,流通股(亿),强弱度%,连涨天,昨涨幅%,3日涨幅%,20日涨幅%,年初至今%,年涨停天,流通股本Z,换手Z,流通市值Z,市值增减,市盈(TTM),市盈(静),近日指标提示,短期形态,中期形态,长期形态,开盘%,最高%,最低%,均涨幅%,回头波%,攻击波%,财务更新,总股本(亿),B/A股(亿),H股(亿),总资产(亿),净资产(亿),少数股权(亿),资产负债率%,流动资产(亿),固定资产(亿),无形资产(亿),流动负债(亿),货币资金(亿),存货(亿),应收账款(亿),合同负债(亿),资本公积金(亿),营业收入(亿),营业成本(亿),营业利润(亿),投资收益(亿),利润总额(亿),税后利润(亿),净利润(亿),扣非净利润(亿),未分利润(亿),经营现金流(亿),总现金流(亿),股东人数,人均持股,人均市值,利润同比%,收入同比%,市净率,市现率,市销率,每股收益,每股净资,每股公积,每股未分配,每股现金流,权益比%,毛利率%,营业利润率%,净利润率%,研发费用(亿),员工人数,自选日,自选价,自选收益%
560880,家电ETF龙头,,家用电器,广发基金,20220412,--  ,11498.37,3307.83,          5.53亿,560880,-2.42,--  ,657,0,1.369,-0.034,1.365,1.366,238285,1,0,5.9,1.396,1.41,1.366,1.403,29.27,--  ,1.03,3.14,1.388,142434,95851,1.49,167,29,--  ,-11.06,0.11,0.01,1.19,0,0,4392.66,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.97,-2,-0.57,-2.98,2.24,26.06,0,--  ,--  ,--  ,         -0.14亿,--  ,--  ,KDJ死叉,10,12,8,-0.5,0.5,-2.64,-1.07,-2.91,0.22,20241114,4.04,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,1.41,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
561120,家电ETF,,家用电器,富国基金,20220215,--  ,7149.1,1930.42,          1.49亿,561120,-2.57,--  ,586,0,1.173,-0.031,1.172,1.173,162461,29,0,12.78,1.199,1.21,1.172,1.204,29.9,--  ,0.71,3.16,1.188,81344,81117,1,1713,964,--  ,-8.19,0.31,0.08,0.42,0,0,2539.56,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.12,-2,-0.5,-2.89,2.45,25.86,0,--  ,--  ,--  ,         -0.04亿,--  ,--  ,-- -- ,10,12,8,-0.42,0.5,-2.66,-1.33,-3.06,0.09,20241114,1.27,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,1.21,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159745,建材ETF,,建筑材料,国泰基金,20210618,--  ,14331.05,8211.31,          7.45亿,159745,-1.92,--  ,871,0,0.613,-0.012,0.612,0.613,1326905,380,0,10.92,0.621,0.629,0.612,0.625,20.43,--  ,1.54,2.72,0.619,1051127,275778,3.81,49433,1360,--  ,86.99,0.06,0.01,2.33,0,0,3445.61,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.7,-6,-1.26,-3.31,3.72,0,0,--  ,--  ,--  ,         -0.15亿,--  ,--  ,-- -- ,8,2,13,-0.64,0.64,-2.08,-0.96,-2.54,0.16,20241113,12.15,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516750,建材ETF,,建筑材料,富国基金,20211105,--  ,3775.97,1251.14,          0.78亿,516750,-2.18,--  ,271,0,0.673,-0.015,0.673,0.674,182928,6,-0.14,15.88,0.684,0.695,0.673,0.688,19.33,--  ,1.01,3.2,0.684,101419,81509,1.24,4011,19,--  ,6.04,0.17,0.06,1.48,0,0,1497.42,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.73,-6,-1.57,-4.13,3.22,-0.74,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,-- -- ,8,2,11,-0.58,1.02,-2.18,-0.58,-3.17,0,20241114,1.15,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,0.7,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512950,央企改革ETF,,结构调整,华夏基金,20190118,--  ,7935.43,2577.24,         63.02亿,512950,-0.5,--  ,640,0,1.38,-0.007,1.379,1.38,185124,50,0,0.41,1.384,1.405,1.379,1.387,13.77,--  ,0.53,1.87,1.392,92604,92520,1,1474,213,--  ,3.52,0.91,0.01,12.47,0,0,2663.7,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.95,-2,-2.12,-1.35,2,17.05,0,--  ,--  ,--  ,         -0.32亿,--  ,--  ,-- -- ,5,5,8,-0.22,1.3,-0.58,0.36,-1.78,0.07,20241114,45.67,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.41,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512960,央企结构调整ETF,,结构调整,博时基金,20190118,--  ,7030.96,2594.32,         54.51亿,512960,-0.59,--  ,215,0,1.337,-0.008,1.336,1.337,192106,8,-0.06,0.47,1.341,1.361,1.336,1.345,13.5,--  ,1.32,1.86,1.35,73344,118762,0.62,1556,1,--  ,-10.5,0.13,0,0.11,0,0,2228.14,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.86,-2,-1.97,-1.33,2.06,16.97,0,--  ,--  ,--  ,         -0.33亿,--  ,--  ,-- -- ,12,5,2,-0.3,1.19,-0.67,0.37,-1.76,0.07,20241113,40.77,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.37,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159959,央企ETF,,结构调整,银华基金,20190118,--  ,5126.53,1586.63,         31.21亿,159959,-0.67,--  ,475,0,1.492,-0.01,1.492,1.496,105443,1903,-0.26,0.5,1.502,1.52,1.492,1.502,14.33,--  ,0.62,1.86,1.505,69555,35888,1.94,958,561,--  ,14.43,1.12,0.01,28.39,0,0,1301.52,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.95,-2,-1.89,-1.58,1.5,18.13,0,--  ,--  ,--  ,         -0.21亿,--  ,--  ,-- -- ,12,5,8,0,1.2,-0.67,0.2,-1.84,0,20241114,20.92,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.97,0,0,0.000㈣,1.53,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159851,金融科技ETF,,金融科技,华宝兴业基金,20210319,--  ,150965.45,55595.55,         30.83亿,159851,-5.04,--  ,4111,0,1.507,-0.08,1.507,1.508,3569704,25698,-0.06,17.45,1.582,1.612,1.502,1.587,107.01,--  ,0.97,6.93,1.557,1758478,1811226,0.97,36510,1882,--  ,47.52,1.2,0.43,387.27,0,0,45713.83,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.42,-4,-2.64,-8.33,7.64,39.8,0,--  ,--  ,--  ,         -1.64亿,--  ,--  ,KDJ死叉,12,6,2,-0.32,1.58,-5.36,-1.89,-6.51,0.33,20241114,20.46,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516860,金融科技ETF,,金融科技,博时基金,20211011,--  ,47059.7,16725.46,          7.50亿,516860,-5.06,--  ,3211,0,1.295,-0.069,1.297,1.298,1252098,35,0.15,21.61,1.362,1.38,1.291,1.364,108.53,--  ,0.85,6.52,1.336,704742,547356,1.29,5312,20,--  ,76.16,2.81,1.22,220,0,0,12609.92,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-3.61,-4,-2.22,-7.76,7.65,40,0,--  ,--  ,--  ,         -0.40亿,--  ,--  ,-- -- ,12,6,3,-0.15,1.17,-5.35,-2.05,-6.16,0.31,20241114,5.8,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.39,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516100,金融科技ETF华夏,,金融科技,华夏基金,20210723,--  ,16689.8,6328.26,          3.08亿,516100,-5.32,--  ,1839,0,1.228,-0.069,1.228,1.229,498705,70,0.08,19.89,1.297,1.32,1.225,1.297,105.35,--  ,0.96,7.32,1.269,277805,220900,1.26,207,2730,--  ,-34.74,1.32,0.54,40.1,0,0,5091,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-3.87,-3,-1.97,-8.09,5.5,38.6,0,--  ,--  ,--  ,         -0.17亿,--  ,--  ,-- -- ,12,8,2,0,1.77,-5.55,-2.16,-6.97,0.24,20241114,2.51,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.32,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512710,军工龙头ETF,,军工龙头,富国基金,20190826,--  ,162609.13,41152.66,         58.96亿,512710,-3.15,--  ,3939,0,0.645,-0.021,0.645,0.646,6285401,49,0.16,6.88,0.662,0.669,0.644,0.666,20.11,--  ,0.71,3.75,0.655,3532451,2752949,1.28,6027,27050,--  ,41.54,1.9,0.27,526.4,0,0,70993.93,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.7,-4,-4.17,-7.46,1.9,7.68,0,--  ,--  ,--  ,         -1.92亿,--  ,--  ,高位回落,10,8,11,-0.6,0.45,-3.3,-1.65,-3.59,0.16,20241114,91.42,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.69,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588220,科创100ETF基金,,科创100,鹏华基金,20230915,--  ,261975.01,88191.01,         69.10亿,588220,-3.92,--  ,3356,0,0.931,-0.038,0.93,0.931,9260034,21050,0,12.48,0.969,0.979,0.93,0.969,35.32,--  ,0.94,5.06,0.952,5416143,3843891,1.41,5210,1606,--  ,30.99,0.87,0.23,608.08,0,0,117697.24,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.47,-4,-3.49,-7.46,3.33,-4.71,0,--  ,--  ,--  ,         -2.82亿,--  ,--  ,MACD死叉,10,2,2,0,1.03,-4.02,-1.75,-4.9,0.11,20241114,74.22,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588030,科创100指数ETF,,科创100,博时基金,20230915,--  ,249371.67,67856.58,         88.13亿,588030,-3.73,--  ,3678,0,0.93,-0.036,0.929,0.93,7145622,4025,0.11,7.54,0.962,0.971,0.927,0.966,35.57,--  ,0.76,4.55,0.95,3186052,3959570,0.8,5166,8079,--  ,5.73,1.47,0.23,514.1,0,0,124096.64,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.27,-2,-3.69,-7.19,2.99,-4.52,0,--  ,--  ,--  ,         -3.41亿,--  ,--  ,MACD死叉,10,12,3,-0.41,0.52,-4.04,-1.66,-4.22,0.32,20241114,94.77,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588190,科创100ETF,,科创100,银华基金,20230915,--  ,187176.04,66438.47,         61.38亿,588190,-4.14,--  ,3737,0,0.926,-0.04,0.926,0.927,7015293,24966,-0.1,10.58,0.963,0.97,0.924,0.966,34.59,--  ,0.95,4.76,0.947,3793640,3221653,1.18,109,3321,--  ,23.25,1.09,0.24,698.44,0,0,68817.22,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.69,-4,-3.4,-7.86,2.43,-5.03,0,--  ,--  ,--  ,         -2.65亿,--  ,--  ,MACD死叉,10,12,3,-0.31,0.41,-4.35,-1.97,-4.54,0.22,20241114,66.29,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588800,科创100ETF华夏,,科创100,华夏基金,20231116,--  ,147652.42,54706.44,         51.87亿,588800,-3.95,--  ,2851,0,0.899,-0.037,0.898,0.9,5948970,5100,0.22,10.31,0.93,0.939,0.897,0.936,35.8,--  ,0.66,4.49,0.92,3057508,2891462,1.06,7885,703,--  ,59.74,0.77,0.17,296.86,0,0,43721.15,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.5,-4,-3.51,-7.99,3.45,-3.95,0,--  ,--  ,--  ,         -2.13亿,--  ,--  ,MACD死叉,10,12,2,-0.64,0.32,-4.17,-1.71,-4.26,0.22,20241114,57.7,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.97,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588120,科创板100ETF,,科创100,国泰基金,20230915,--  ,43282.08,15507.25,         16.88亿,588120,-3.71,--  ,2005,0,0.934,-0.036,0.933,0.934,1625788,22,0.32,9,0.967,0.975,0.93,0.97,35.76,--  ,0.9,4.64,0.954,913223,712565,1.28,1221,7891,--  ,36.58,1.02,0.19,144.46,0,0,13851.54,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.26,-2,-3.67,-7.15,3.32,-4.69,0,--  ,--  ,--  ,         -0.65亿,--  ,--  ,MACD死叉,10,2,3,-0.31,0.52,-4.12,-1.65,-4.21,0.43,20241114,18.07,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.01,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588880,科创100ETF指数,,科创100,华泰柏瑞基金,20231116,--  ,11110.97,2902.33,          4.09亿,588880,-3.86,--  ,641,0,0.897,-0.036,0.895,0.897,317385,10,0.34,6.95,0.93,0.936,0.894,0.933,35.7,--  ,0.6,4.5,0.914,188682,128703,1.47,419,5600,--  ,19.84,0.78,0.11,22.91,0,0,4140.94,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.41,-4,-3.22,-7.24,3.7,-4.06,0,--  ,--  ,--  ,         -0.16亿,--  ,--  ,MACD死叉,12,12,2,-0.32,0.32,-4.18,-2.04,-4.17,0.34,20241114,4.56,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.97,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588900,科创100ETF南方,,科创100,南方基金,20231218,--  ,8554.99,2723.57,          3.62亿,588900,-4.12,--  ,400,0,0.93,-0.04,0.93,0.931,285216,9,0,7.34,0.966,0.974,0.928,0.97,35.57,--  ,0.65,4.74,0.955,170084,115132,1.48,200,195,--  ,2.63,0.2,0.03,2.09,0,0,2322.5,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.67,-4,-3.39,-7.46,2.99,-4.42,0,--  ,--  ,--  ,         -0.16亿,--  ,--  ,MACD死叉,10,2,,-0.41,0.41,-4.33,-1.55,-4.52,0.22,20241114,3.89,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588500,科创100ETF增强,,科创100,易方达基金,20240719,--  ,5611.86,2050,          4.10亿,588500,-2.8,--  ,913,0,1.321,-0.038,1.317,1.325,154193,50,1.46,4.96,1.352,1.357,1.297,1.359,36.47,--  ,0.62,4.42,1.33,85549,68644,1.25,14,54,--  ,51.7,2.85,0.28,21.35,0,0,1601.47,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.34,-2,-3.41,-5.84,4.34,30.4,0,--  ,--  ,--  ,         -0.12亿,--  ,--  ,MACD死叉,10,,,-0.52,-0.15,-4.56,-2.13,-2.65,1.85,20241114,3.11,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.41,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588210,科创100ETF易方达,,科创100,易方达基金,20231116,--  ,3542.16,1269.38,          3.11亿,588210,-4.05,--  ,471,0,0.9,-0.038,0.9,0.901,137835,80,0,3.99,0.936,0.941,0.899,0.938,35.34,--  ,0.73,4.48,0.921,90133,47702,1.89,440,2452,--  ,17.88,1.31,0.11,19.57,0,0,1313.77,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.6,-4,-3.3,-7.31,3.09,-4.05,0,--  ,--  ,--  ,         -0.13亿,--  ,--  ,MACD死叉,10,2,2,-0.21,0.32,-4.16,-1.81,-4.36,0.11,20241114,3.46,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.97,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588680,科创100增强ETF,,科创100,广发基金,20240705,--  ,1291.18,441.03,          0.69亿,588680,-3.01,--  ,202,0,1.288,-0.04,1.287,1.288,33753,2,0.08,6.33,1.331,1.341,1.286,1.328,34.87,--  ,0.54,4.14,1.307,14354,19399,0.74,2436,333,--  ,43.17,7.84,0.9,11.63,0,0,548.5,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.56,-2,-3.56,-6.26,3.45,33.61,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,MACD死叉,12,,,0.23,0.98,-3.16,-1.58,-3.95,0.16,20241113,0.53,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.38,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588000,科创50ETF,,科创50,华夏基金,20201116,--  ,2049577.37,700955.44,       1021.30亿,588000,-3.7,--  ,4802,0,1.04,-0.04,1.039,1.04,66012564,177,0,6.72,1.076,1.084,1.038,1.08,41.3,--  ,0.8,4.26,1.062,28769081,37243484,0.77,30325,170900,--  ,30.89,2.01,0.28,8376.52,0,0,627499.52,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.25,-2,-3.23,-5.88,-0.1,15.94,0,--  ,--  ,--  ,        -39.28亿,--  ,--  ,KDJ死叉,12,2,13,-0.37,0.37,-3.89,-1.67,-4.06,0.19,20241114,982.02,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.12,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588080,科创板50ETF,,科创50,易方达基金,20201116,--  ,583166.46,214082.87,        625.25亿,588080,-3.8,--  ,4723,0,1.012,-0.04,1.012,1.013,20753178,3308,0,3.36,1.047,1.055,1.011,1.052,40.56,--  ,0.81,4.18,1.032,9211101,11542076,0.8,1857,11098,--  ,56.98,1.55,0.11,2801.06,0,0,218477.16,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.35,-2,-3.22,-6.03,-0.1,16.06,0,--  ,--  ,--  ,        -24.71亿,--  ,--  ,KDJ死叉,12,2,13,-0.48,0.29,-3.9,-1.9,-4.08,0.1,20241114,617.84,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.09,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588060,科创50ETF龙头,,科创50,广发基金,20210729,--  ,227347.33,35103.61,         66.11亿,588060,-3.66,--  ,3439,0,0.631,-0.024,0.63,0.631,5453907,371,0,5.21,0.652,0.658,0.63,0.655,40.53,--  ,0.42,4.27,0.644,3017669,2436238,1.24,20301,5373,--  ,38.86,2.12,0.22,429.1,0,0,30974.01,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.21,-2,-3.39,-5.96,0.16,16.21,0,--  ,--  ,--  ,         -2.51亿,--  ,--  ,KDJ死叉,12,2,13,-0.46,0.46,-3.82,-1.68,-4.1,0.16,20241114,104.77,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.68,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588050,科创ETF,,科创50,工银瑞信基金,20201116,--  ,193800.41,54513,        142.43亿,588050,-3.78,--  ,4005,0,1.017,-0.04,1.017,1.018,5253181,51,0,3.75,1.052,1.06,1.015,1.057,40.28,--  ,0.5,4.26,1.038,2982961,2270220,1.31,4315,3657,--  ,15.55,1.56,0.12,376.68,0,0,90094.19,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.33,-2,-3.21,-6.01,-0.2,15.96,0,--  ,--  ,--  ,         -5.60亿,--  ,--  ,KDJ死叉,12,2,13,-0.47,0.28,-3.97,-1.8,-4.06,0.2,20241114,140.05,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.09,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588090,科创板ETF,,科创50,华泰柏瑞基金,20201116,--  ,61308.47,22328.19,         52.87亿,588090,-3.77,--  ,3237,0,1.02,-0.04,1.019,1.02,2144409,100,0,4.14,1.054,1.065,1.018,1.06,40.69,--  ,0.77,4.43,1.041,1209951,934457,1.29,9763,15013,--  ,32.7,2.14,0.18,193.37,0,0,19250.46,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.32,-2,-3.2,-5.99,-0.1,15.78,0,--  ,--  ,--  ,         -2.07亿,--  ,--  ,KDJ死叉,12,2,13,-0.57,0.47,-3.96,-1.79,-4.23,0.2,20241114,51.84,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,1.1,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588180,科创50ETF基金,,科创50,国联安基金,20210701,--  ,27403,8816.03,         36.25亿,588180,-3.77,--  ,1894,0,0.639,-0.025,0.639,0.64,1350685,10,-0.3,2.38,0.663,0.666,0.638,0.664,40.44,--  ,0.74,4.22,0.653,886328,464357,1.91,6818,4616,--  ,25.87,2.67,0.13,54.23,0,0,8353.33,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.31,-2,-2.92,-6.17,-0.16,15.97,0,--  ,--  ,--  ,         -1.42亿,--  ,--  ,KDJ死叉,12,12,9,-0.15,0.3,-3.92,-1.66,-4.05,0.16,20241114,56.73,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.69,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588280,科创50ETF指数基金,,科创50,华安基金,20211029,--  ,12434.23,5027.19,          6.67亿,588280,-4.04,--  ,1384,0,0.713,-0.03,0.712,0.713,688940,8,0,7.36,0.738,0.744,0.712,0.743,39.8,--  ,0.79,4.31,0.73,402078,286862,1.4,2485,1134,--  ,24.15,1.31,0.2,73.03,0,0,4115.01,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.58,-2,-3,-6.56,-0.83,15.75,0,--  ,--  ,--  ,         -0.28亿,--  ,--  ,KDJ死叉,12,2,13,-0.67,0.13,-4.17,-1.75,-4.17,0.14,20241114,9.36,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.93,0,0,0.000㈣,0.77,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
588460,科创50增强ETF,,科创50,鹏华基金,20230105,--  ,11725.85,3867.4,          6.75亿,588460,-3.57,--  ,1066,0,1.082,-0.04,1.087,1.088,351672,394,0.37,5.64,1.121,1.122,1.077,1.122,38.01,--  ,0.68,4.01,1.1,208156,143516,1.45,1606,727,--  ,-37.28,2.24,0.26,61.82,0,0,3592.49,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.11,-2,-2.6,-5.25,-1.46,21.3,0,--  ,--  ,--  ,         -0.25亿,--  ,--  ,KDJ死叉,12,2,3,-0.09,0,-4.01,-1.96,-3.57,0.46,20241114,6.24,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.15,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
