code,name,流通市值,涨幅%,现价,买价,卖价,总量,现量,涨速%,换手%,量比,今开,最高,最低,总金额,2分钟涨%,细分行业,振幅%,涨跌,按盘价,昨收,冷静期,抛空额,抛空量,市值增减,资金流向,内外比,活跃度,笔均量,总市值,市盈(TTM),52周最高,52周最低,年初至今%,历史波动率%,每手,平衡价,平衡量,开盘%,最高%,最低%,均涨幅%,实体涨幅%,回头波%,攻击波%,现均差%,币种,财务更新,上市日期,H股(亿),总资产(亿),净资产(亿),营业收入(亿),净利润(亿),每股收益,每股净资,每股股息,股息率%,净益率%,权益比%
02057,中通快递－Ｗ,        989.74亿,0.68,163.8,--  ,,1049816,32150,-0.18,0.17,0.7,162,165.2,161,17170.74,0,工用运输,2.58,1.1,163.8,162.7,--  ,2419.54,147800,          8.91亿,-1310.4,1,3217,326,       1327.34亿,13.96,219,116.521,6.07,39,50,0,0,-0.43,1.54,-1.04,0.53,1.11,-0.85,1.74,0.14,HKD,20240630,20200929,6.04,911.04,604.27,206.86,40.38,5.489,81.45,7.58,4.63,6.68,66.33
02618,京东物流,        938.44亿,-5.09,14.16,--  ,,39137796,823000,0.43,0.59,3.3,15.66,15.66,13.84,56466.41,0.14,工用支援,12.2,-0.76,14.16,14.92,--  ,16407.52,11394000,        -50.37亿,-42.48,1,9515,4113,        938.44亿,24.36,16.84,6.61,44.79,56.84,100,0,0,4.96,4.96,-7.24,-3.3,-9.58,-9.58,2.31,-1.8,HKD,20240630,20210528,66.27,1114.51,507.76,863.45,22.64,0.394,8.4,0,0,4.46,45.56
01972,太古地产,        929.54亿,1.02,15.92,--  ,,4615386,429400,0.38,0.08,1.15,15.76,16.08,15.72,7341.7,0.13,地产,2.28,0.16,15.92,15.76,--  ,591.59,371200,          9.34亿,0,1,3234,1427,        929.54亿,42.06,17.56,11.66,8.01,23.83,200,0,0,0,2.03,-0.25,0.88,1.02,-1,1.27,0.14,HKD,20240630,20120118,58.39,3538.49,2810.75,72.79,17.96,0.31,48.05,1.06,6.66,0.64,79.43
00836,华润电力,        900.61亿,1.7,17.98,--  ,,17290798,494000,0.22,0.35,0.96,17.68,18.22,17.66,31154.27,0.11,公用事业,3.17,0.3,17.98,17.68,--  ,4095.1,2278000,         15.03亿,0,1,2173,7957,        900.61亿,6.61,24.995,13.578,23.17,42.59,2000,0,0,0,3.05,-0.11,1.91,1.7,-1.32,1.81,-0.21,HKD,20240630,20031112,50.09,3467.78,904.68,511.2,93.63,1.95,18.81,1.54,8.58,10.35,26.09
01658,邮储银行,        895.51亿,0.67,4.51,--  ,,38804920,1739000,-0.22,0.2,0.62,4.5,4.57,4.49,17591.4,-0.21,银行,1.79,0.03,4.51,4.48,--  ,6140.45,13539000,         29.75亿,-18.04,1,2401,16162,       4472.17亿,4.62,5.39,3.064,30.95,37.73,1000,0,0,0.45,2.01,0.22,1.21,0.22,-1.31,0.45,-0.54,HKD,20240930,20160928,198.56,167462.66,10309.6,2605.67,758.18,0.787,11.53,0.29,6.34,7.35,6.16
00291,华润啤酒,        884.04亿,0,27.25,--  ,,6609485,878500,-0.37,0.2,0.52,27.5,28.1,27.1,18224.83,-0.17,食物饮品,3.67,0,27.25,27.25,--  ,6108.47,2214500,          0.00亿,-27.25,1,1615,4093,        884.04亿,15.24,40.929,21.6,-17.62,80.27,500,0,0,0.92,3.12,-0.55,1.19,-0.91,-3.02,0.55,-1.19,HKD,20240630,19731115,32.44,719.17,328.65,237.44,47.05,1.589,11.1,1.12,4.11,14.32,45.7
02899,紫金矿业,        881.56亿,2.08,14.72,--  ,,54262244,3118000,0,0.91,1.13,14.6,15.04,14.52,80405.57,-0.13,黄金贵金属,3.61,0.3,14.72,14.42,--  ,11253.42,7586000,         79.73亿,0,1,4086,13280,       3912.27亿,11.96,19.771,10.371,18.8,41.65,2000,0,0,1.25,4.3,0.69,2.77,0.82,-2.13,1.38,-0.69,HKD,20240930,20031223,59.89,3780.56,1341.63,2303.96,243.57,1.024,5.6,0.38,2.61,18.16,35.49
06618,京东健康,        880.57亿,4.15,27.6,--  ,,14762823,687650,-0.72,0.46,1.22,26.85,27.9,26.05,40268.2,-0.71,药品及生科,6.98,1.1,27.6,26.5,--  ,9061.06,3331500,         35.10亿,-27.6,1,6930,2130,        880.57亿,30.34,41,19.48,-29.41,73.31,50,0,0,1.32,5.28,-1.7,2.93,2.79,-1.08,5.95,1.22,HKD,20240630,20201208,31.9,672.19,521.29,283.44,20.37,0.712,17.91,0,0,3.91,77.55
06862,海底捞,        855.05亿,0.39,15.34,--  ,,14657502,373000,0,0.26,0.61,15.22,15.74,15.2,22761.53,0.13,旅游及消闲,3.53,0.06,15.34,15.28,--  ,6523.78,4207000,          3.34亿,-30.68,1,2817,5203,        855.05亿,18.01,19.96,10.725,15.12,69.29,1000,0,0,-0.39,3.01,-0.52,1.63,0.79,-2.54,0.92,-1.24,HKD,20240630,20180926,55.74,253.73,95.53,214.91,20.38,0.416,1.88,1.22,7.92,21.33,37.65
02313,申洲国际,        843.31亿,-1.23,56.1,--  ,,2572077,236500,-0.09,0.17,0.56,57.35,58.5,56.1,14648.76,-0.17,纺织服饰,4.23,-0.7,56.1,56.8,--  ,1798.66,315300,        -10.52亿,-56.1,1,2282,1127,        843.31亿,14.21,84.72,54.65,-28.14,40.08,100,0,0,0.97,2.99,-1.23,0.27,-2.18,-4.1,0,-1.51,HKD,20240630,20051124,15.03,490.16,341.25,129.76,29.31,2.137,24.87,2.33,4.15,8.59,69.62
02328,中国财险,        837.57亿,0.66,12.14,--  ,,22701520,8308000,-0.16,0.33,0.86,12.18,12.32,12.06,27585.15,0,保险,2.16,0.08,12.14,12.06,--  ,5430.77,4470000,         17.79亿,-12.14,1,2029,11189,       2700.27亿,7.57,13.893,7.837,42.54,52.82,2000,0,0,1,2.16,0,0.75,-0.33,-1.46,0.66,-0.09,HKD,20240930,20031106,68.99,7470.04,2531.09,3922.67,267.5,1.203,12.62,0.76,6.28,10.57,33.88
06690,海尔智家,        798.64亿,0.9,27.95,--  ,,21501672,2803800,-0.18,0.75,1.22,27.4,28.75,27.4,60558.45,-0.17,家电及用品,4.87,0.25,27.95,27.7,--  ,15387.72,5456400,         23.46亿,-111.8,1,5279,4073,       2622.52亿,12.61,36.45,19.22,32.02,43.13,200,0,0,-1.08,3.79,-1.08,1.66,2.01,-2.78,2.01,-0.76,HKD,20240930,20201223,28.57,2561.34,1093,2029.71,151.54,1.819,12.92,0.88,3.15,13.87,42.67
00288,万洲国际,        791.62亿,1.15,6.17,--  ,,22371992,5989500,0.16,0.17,0.96,6.1,6.32,6.1,13844.36,0.16,食物饮品,3.61,0.07,6.17,6.1,--  ,1600.92,2575000,          8.98亿,-18.51,1,2249,9948,        791.62亿,10.22,6.44,4.06,31.56,29.39,500,0,0,0,3.61,0,1.41,1.15,-2.37,1.15,-0.26,HKD,20240630,20140805,128.3,189.19,100.58,122.93,7.84,0.477,6.12,0.35,5.67,7.79,53.16
00960,龙湖集团,        785.23亿,0.35,11.4,--  ,,15541713,505000,-0.35,0.23,0.57,11.46,11.6,11.12,17786.58,-0.17,地产,4.23,0.04,11.4,11.36,--  ,4800.74,4187500,          2.76亿,-57,1,2873,5410,        785.23亿,6.62,20.15,7.51,-6.92,104.04,500,0,0,0.88,2.11,-2.11,0.74,-0.52,-1.72,2.52,-0.39,HKD,20240630,20091119,68.88,6943.17,1575.46,468.55,58.66,0.985,25.51,0.6,5.3,3.72,22.69
09868,小鹏汽车－Ｗ,        769.04亿,-1.88,49.6,--  ,,22766568,1297500,-0.2,1.47,0.66,49.6,51.2,48.7,113788.22,0,汽车,4.95,-0.95,49.6,50.55,--  ,45245.23,9046200,        -18.04亿,-297.6,1,9872,2306,        942.00亿,--  ,74.3,25.5,-12.52,87.52,100,0,0,-1.88,1.29,-3.66,-1.12,0,-3.12,1.85,-0.76,HKD,20240630,20210707,15.5,749.99,340.05,146.6,-26.53,-1.545,19.69,0,0,-7.8,45.34
00998,中信银行,        729.23亿,0.41,4.9,--  ,,18015860,2910000,-0.41,0.12,0.68,4.87,4.95,4.87,8856.59,-0.6,银行,1.64,0.02,4.9,4.88,--  ,1543.12,3134000,         10.73亿,-4.9,1,1219,14779,       2628.19亿,3.49,5.47,3.082,47.5,33.46,1000,0,0,-0.2,1.43,-0.2,0.72,0.62,-1.01,0.62,-0.31,HKD,20240930,20070427,148.82,92592.47,8117.95,1618.2,518.26,1.042,16.83,0.36,7.3,6.38,8.77
00004,九龙仓集团,        721.22亿,2.39,23.6,--  ,,915779,180000,0,0.03,1.36,23.05,23.8,23.05,2161.73,0,地产,3.25,0.55,23.6,23.05,--  ,875.13,371000,         16.81亿,-23.6,1,345,2654,        721.22亿,--  ,28.55,18.08,-4.65,29.65,1000,0,0,0,3.25,0,2.43,2.39,-0.84,2.39,-0.05,HKD,20240630,19210101,30.56,1900.12,1346.89,70.32,-26.37,-0.86,44.07,0.4,1.69,-1.96,70.88
01929,周大福,        715.12亿,0.56,7.16,--  ,,5782348,641000,-0.14,0.06,0.72,7.07,7.28,7.07,4160.13,0,专业零售,2.95,0.04,7.16,7.12,--  ,1010.42,1402400,          4.00亿,-28.64,1,1472,3928,        715.12亿,11,12.68,5.83,-36.75,62.46,200,0,0,-0.7,2.25,-0.7,1.04,1.27,-1.65,1.27,-0.48,HKD,20240331,20111215,99.88,888.19,257.15,1087.13,64.99,0.65,2.58,0.55,7.68,25.27,28.95
00316,东方海外国际,        705.28亿,1.42,106.8,--  ,,330150,25500,-0.09,0.05,0.57,106.2,108.5,106.2,3548.1,-0.18,工用运输,2.18,1.5,106.8,105.3,--  ,332.81,31000,          9.91亿,-213.6,1,507,651,        705.28亿,8.45,141.286,85.374,4.02,48.02,500,0,0,0.85,3.04,0.85,2.07,0.56,-1.57,0.56,-0.65,HKD,20240630,19920731,6.6,161.58,119.2,46.46,8.33,9.839,140.95,6.33,5.92,6.99,73.77
01209,华润万象生活,        701.87亿,0.99,30.75,--  ,,5288233,264200,0.33,0.23,0.73,30,31.1,30,16203.7,-0.15,地产,3.61,0.3,30.75,30.45,--  ,2656.62,866400,          6.85亿,-30.75,1,2327,2273,        701.87亿,18.46,38.921,18.987,16.53,76.48,200,0,0,-1.48,2.13,-1.48,0.42,2.5,-1.13,2.5,0.56,HKD,20240630,20201209,22.82,298.02,167.58,79.57,19.08,0.916,8.05,1.46,4.76,11.39,56.23
02601,中国太保,        692.44亿,0.4,24.95,--  ,,19264908,781800,-0.4,0.69,1.2,24.95,25.85,24.2,48442.97,-0.19,保险,6.64,0.1,24.95,24.85,--  ,10080.09,3985600,          9.62亿,-74.85,1,7691,2505,       2400.28亿,5.07,33.35,11.599,70.44,67.47,200,0,0,0.4,4.02,-2.62,1.19,0,-3.48,3.1,-0.79,HKD,20240930,20091223,27.75,26844.61,2733.34,3105.64,383.1,4.413,31.51,1.12,4.49,14.02,10.18
00083,信和置业,        673.81亿,-0.26,7.79,--  ,,8604898,1934000,-0.26,0.1,1.25,7.74,7.92,7.74,6733.56,-0.12,地产,2.3,-0.02,7.79,7.81,--  ,717.47,914000,         -1.73亿,0,1,1324,6499,        673.81亿,15.31,8.77,7.02,-1.52,23.53,2000,0,0,-0.9,1.41,-0.9,0.03,0.65,-1.64,0.65,-0.28,HKD,20240630,19810408,86.5,1803.44,1657.9,87.65,44.02,0.52,19.17,0.58,7.45,2.66,91.93
02319,蒙牛乳业,        658.98亿,1.2,16.8,--  ,,26022746,1068000,0,0.66,1.07,16.6,17.06,16.34,43594.67,0,食物饮品,4.34,0.2,16.8,16.6,--  ,8460.58,5041000,          7.85亿,-100.8,1,3851,6757,        658.98亿,13.99,25.913,11.82,-17.9,82.52,1000,0,0,0,2.77,-1.57,0.89,1.2,-1.52,2.82,0.31,HKD,20240630,20040610,39.23,1167.23,447.28,446.7,24.46,0.683,12.45,0.54,3.2,5.47,38.32
01193,华润燃气,        658.34亿,-0.18,28.45,--  ,,2652910,272800,0.53,0.11,0.79,28.5,28.9,28.15,7563.07,0.35,公用事业,2.63,-0.05,28.45,28.5,--  ,1798.12,630700,         -1.16亿,0,1,1875,1415,        658.34亿,12.82,35.2,18.243,16.87,47.3,100,0,0,0,1.4,-1.23,0.02,-0.18,-1.56,1.07,-0.2,HKD,20240630,19941107,23.14,1396.87,416.16,520.76,34.57,1.52,17.98,1.26,4.42,8.31,29.79
00135,昆仑能源,        658.07亿,0,7.6,--  ,,9444621,658000,-0.39,0.11,0.67,7.57,7.75,7.57,7245.48,-0.51,公用事业,2.37,0,7.6,7.6,--  ,539.1,702000,          0.00亿,-7.6,1,2597,3637,        658.07亿,10.29,9.053,5.978,15.88,37.07,2000,0,0,-0.39,1.97,-0.39,0.95,0.4,-1.94,0.4,-0.95,HKD,20240630,19730313,86.59,1423.27,638.59,929.22,33.05,0.418,8.08,0.48,6.34,5.18,44.87
01997,九龙仓置业,        649.75亿,0.47,21.4,--  ,,2573666,536000,-0.47,0.08,0.72,21.3,21.75,21.25,5533.51,0,地产,2.35,0.1,21.4,21.3,--  ,1566.86,728000,          3.04亿,-42.8,1,428,6013,        649.75亿,34.04,29.25,17.36,-14.91,35.16,1000,0,0,0,2.11,-0.23,0.94,0.47,-1.61,0.71,-0.47,HKD,20240630,20171123,30.36,2389.42,1875.15,65.01,-10.52,-0.35,61.76,1.25,5.84,-0.56,78.48
00285,比亚迪电子,        639.91亿,0.35,28.4,--  ,,11773220,217500,-0.35,0.52,0.68,28.35,29.05,27.9,33607.83,0,资讯科技,4.06,0.1,28.4,28.3,--  ,4182.71,1466000,          2.25亿,-56.8,1,4579,2571,        639.91亿,14.29,41.05,22.609,-21.13,78.11,500,0,0,0.18,2.65,-1.41,0.87,0.18,-2.24,1.79,-0.51,HKD,20240630,20071220,22.53,858.7,296.45,785.81,15.18,0.734,14.42,0.59,2.08,5.12,34.52
02269,药明生物,        624.08亿,-1.05,15.02,--  ,,40577956,780500,0.13,0.98,0.55,15.28,15.38,14.78,61205.2,0,药品及生科,3.95,-0.16,15.02,15.18,--  ,13071.42,8670000,         -6.65亿,-105.14,1,5392,7526,        624.08亿,21.26,51,10.14,-49.26,86.91,500,0,0,0.66,1.32,-2.64,-0.63,-1.7,-2.34,1.62,-0.43,HKD,20240630,20170613,41.55,561.06,406.55,85.74,14.99,0.405,10.73,0,0,3.69,72.46
01177,中国生物制药,        621.99亿,0.61,3.31,--  ,,43633072,2480000,0,0.23,0.64,3.3,3.37,3.3,14534.59,-0.29,药品及生科,2.13,0.02,3.31,3.29,--  ,3667.31,11003000,          3.76亿,-9.93,1,1604,27203,        621.99亿,13.78,4.25,2.23,-2.93,40.22,1000,0,0,0.3,2.43,0.3,1.25,0.3,-1.78,0.3,-0.64,HKD,20240630,20031208,187.91,667.04,328.45,159.28,30.17,0.18,1.91,0.06,1.81,9.19,49.24
00728,中国电信,        617.54亿,2.3,4.45,--  ,,94083344,1152000,-0.22,0.68,1.15,4.37,4.5,4.36,41879.13,-0.21,电讯,3.22,0.1,4.45,4.35,--  ,3029.45,6814000,         91.51亿,0,1,5451,17260,       4072.07亿,11.14,4.93,3.139,28.65,31.43,2000,0,0,0.46,3.45,0.23,2.32,1.83,-1.11,2.06,-0.02,HKD,20240930,20021115,138.77,8654.68,4484.51,3947.18,292.99,0.355,5.43,0.28,6.32,6.53,51.82
09926,康方生物,        617.07亿,1.03,68.75,--  ,,4964668,138000,-0.07,0.55,0.83,68.6,69.85,66.5,34013.22,0.07,药品及生科,4.92,0.7,68.75,68.05,--  ,5838.87,853000,          6.28亿,0,1,2104,2360,        617.07亿,--  ,77.65,26.45,48.17,57.28,1000,0,0,0.81,2.65,-2.28,0.69,0.22,-1.57,3.38,0.34,HKD,20240630,20200424,8.98,104.59,52.26,10.25,-2.39,-0.307,6.61,0,0,-4.57,49.97
00322,康师傅控股,        615.28亿,1.49,10.92,--  ,,4897952,592000,0,0.09,0.53,10.86,11.08,10.84,5362.52,-0.17,食物饮品,2.23,0.16,10.92,10.76,--  ,1163.75,1060000,          9.02亿,0,1,591,8288,        615.28亿,16.5,12.5,6.475,22.36,34.32,2000,0,0,0.93,2.97,0.74,1.79,0.55,-1.44,0.74,-0.31,HKD,20240630,19960205,56.34,560.2,124.94,412.01,18.85,0.367,2.43,0.6,5.45,15.09,22.3
00241,阿里健康,        611.49亿,-5.94,3.8,--  ,,107384688,2926000,0,0.67,1.49,4.15,4.17,3.79,41600.37,0,药品及生科,9.41,-0.24,3.8,4.04,--  ,17084.29,44180000,        -38.62亿,-15.2,1,5094,21081,        611.49亿,45.59,6.3,2.59,-10.38,81.18,2000,0,0,2.72,3.22,-6.19,-4.11,-8.43,-8.87,0.26,-1.83,HKD,20240930,19720706,160.92,202.69,152.76,142.74,7.69,0.053,1.05,0,0,5.03,75.37
01801,信达生物,        609.30亿,-1.33,37.2,--  ,,6219874,296500,-0.13,0.38,0.47,37.4,38.5,36.8,23240.49,-0.12,药品及生科,4.51,-0.5,37.2,37.7,--  ,3847.27,1028000,         -8.19亿,0,1,3706,1678,        609.30亿,--  ,52.15,28.3,-12.98,75.46,500,0,0,-0.8,2.12,-2.39,-0.89,-0.53,-3.38,1.09,-0.44,HKD,20240630,20181031,16.38,202.96,124.26,39.52,-3.93,-0.263,8.36,0,0,-3.16,61.23
06969,思摩尔国际,        602.46亿,0.72,9.75,--  ,,10159639,116000,-0.2,0.16,0.62,9.69,10.06,9.54,9994.75,-0.19,家电及用品,5.37,0.07,9.75,9.68,--  ,1225,1245000,          4.33亿,-29.25,1,1148,8850,        602.46亿,33.74,15.26,4.51,52.34,65.01,1000,0,0,0.1,3.93,-1.45,1.65,0.62,-3.08,2.2,-0.93,HKD,20240630,20200710,61.79,265.41,213.25,50.37,6.83,0.123,3.81,0.1,1.03,3.2,80.35
02382,舜宇光学科技,        601.60亿,2.71,54.95,--  ,,12861756,504300,-0.18,1.17,0.74,53,57.5,53,71948.58,-0.17,工业工程,8.41,1.45,54.95,53.5,--  ,15509.85,2771400,         15.87亿,-219.8,1,6505,1977,        601.60亿,31.3,76.131,33.081,-22.2,72.56,100,0,0,-0.93,7.48,-0.93,4.56,3.68,-4.43,3.68,-1.85,HKD,20240630,20070615,10.95,485.39,231.5,188.6,10.79,1.085,23.17,0.22,0.4,4.66,47.69
01093,石药集团,        600.00亿,-1.16,5.13,--  ,,45026400,2014000,-0.39,0.38,0.81,5.2,5.28,5.12,23237.65,-0.38,药品及生科,3.08,-0.06,5.13,5.19,--  ,4916.58,9504000,         -7.02亿,-5.13,1,2435,18491,        600.00亿,10.39,7.67,4.29,-26.29,60.16,2000,0,0,0.19,1.73,-1.35,-0.56,-1.35,-2.84,0.2,-0.6,HKD,20240930,19940621,116.96,478.96,348.51,226.86,37.78,0.355,3.21,0.3,5.85,10.84,72.76
02688,新奥能源,        578.06亿,-2.39,51.1,--  ,,2545438,326700,-0.39,0.23,0.76,52.2,52.95,51.1,13211.08,-0.28,公用事业,3.53,-1.25,51.1,52.35,--  ,1832.69,353000,        -14.14亿,-102.2,1,3404,748,        578.06亿,8.6,76.59,44.15,-6.31,51.17,100,0,0,-0.29,1.15,-2.39,-0.96,-2.11,-3.49,0,-1.43,HKD,20240630,20020603,11.31,1005.09,425.64,545.87,25.73,2.509,41.23,2.96,5.79,6.05,42.35
06030,中信证券,        576.42亿,-4.56,22,--  ,,35536688,916000,0.92,1.36,0.57,22.95,23.35,21.7,79499.76,0.46,其他金融,7.16,-1.05,22,23.05,--  ,15739.18,6981500,       -155.62亿,0,1,4499,7899,       3260.52亿,14.49,30.538,10.077,45.14,114.96,500,0,0,-0.43,1.3,-5.86,-2.95,-4.14,-5.78,1.38,-1.61,HKD,20240930,20111006,26.2,17317.16,2865.15,461.42,167.99,1.209,21.44,0.78,3.56,5.86,16.55
01308,海丰国际,        568.33亿,-0.47,21.15,--  ,,4554645,651000,0.24,0.17,1.44,22,22.3,21.05,9784.07,0.24,工用运输,5.88,-0.1,21.15,21.25,--  ,924.64,429000,         -2.69亿,-21.15,1,1195,3811,        568.33亿,12.74,23.15,9.26,78.33,52.64,1000,0,0,3.53,4.94,-0.94,1.28,-3.86,-5.16,0.48,-1.75,HKD,20240630,20101006,26.87,28.5,21,13.01,3.51,1.035,6.11,1.62,7.66,16.7,73.68
03808,中国重汽,        566.00亿,2.81,20.5,--  ,,5221200,424000,0.24,0.19,2.24,20.1,20.7,20.05,10687.11,0,工业工程,3.26,0.56,20.5,19.94,--  ,1040.35,507500,         15.46亿,0,1,836,6245,        566.00亿,8.2,25.6,12.057,51.44,37.3,500,0,0,0.8,3.81,0.55,2.61,1.99,-0.97,2.24,0.2,HKD,20240630,20071128,27.61,1327.4,403.92,488.23,32.94,1.315,16.03,1.78,8.7,8.16,30.43
00293,国泰航空,        560.12亿,8.21,8.7,--  ,,110103008,3824000,0.12,1.71,28,9.1,9.3,8.68,98669.62,0.23,旅游及消闲,7.71,0.66,8.7,8.04,--  ,10053.33,11243000,         42.49亿,-139.2,1,8601,12801,        560.12亿,6.13,9.3,7.04,15.54,19.66,1000,0,0,13.18,15.67,7.96,11.48,-4.4,-6.45,0.23,-3.27,HKD,20240630,19860515,64.38,1756.3,614.06,496.04,36.13,0.524,9.54,0.63,7.24,5.88,34.96
03311,中国建筑国际,        556.15亿,1.1,11.04,--  ,,2913014,490000,0.73,0.06,0.87,10.86,11.16,10.86,3221.53,0.55,建筑,2.75,0.12,11.04,10.92,--  ,196.45,178000,          6.05亿,0,1,358,8137,        556.15亿,5.69,12.98,6.905,31.19,44.14,2000,0,0,-0.55,2.2,-0.55,1.27,1.66,-1.08,1.66,-0.17,HKD,20240630,20050708,50.38,2659.29,648.8,617.55,54.65,1.085,12.88,0.62,5.57,8.42,24.4
00020,商汤－Ｗ,        545.55亿,-1.86,1.58,--  ,,304961696,3095000,0,0.88,0.61,1.63,1.66,1.58,49271.53,0,软件服务,4.97,-0.03,1.58,1.61,--  ,5542.11,34171000,        -10.54亿,0,1,5904,51653,        555.25亿,--  ,2.35,0.58,36.21,109.44,1000,0,0,1.24,3.11,-1.86,0.37,-3.07,-4.82,0,-2.24,HKD,20240630,20211230,345.28,325.5,226.89,17.4,-24.57,-0.088,0.71,0,0,-10.83,69.71
00151,中国旺旺,        539.81亿,-0.65,4.57,--  ,,8063050,1821000,0.22,0.07,1.51,4.61,4.65,4.5,3694.78,0.22,食物饮品,3.26,-0.03,4.57,4.6,--  ,521.45,1137000,         -3.54亿,0,1,1152,6999,        539.81亿,12.26,5.77,3.863,2.4,47.01,1000,0,0,0.22,1.09,-2.17,-0.37,-0.87,-1.72,1.56,-0.28,HKD,20240331,20080326,118.12,274.57,163.65,235.86,39.9,0.371,1.53,0.26,5.63,24.38,59.6
00144,招商局港口,        526.43亿,0.8,12.54,--  ,,2982000,414000,0,0.07,0.63,12.44,12.68,12.4,3744.52,0,工用运输,2.25,0.1,12.54,12.44,--  ,590.35,470000,          4.20亿,0,1,881,3385,        526.43亿,7.18,14.14,8.32,26.54,28.78,2000,0,0,0,1.93,-0.32,0.95,0.8,-1.1,1.13,-0.14,HKD,20240630,19920715,41.98,1709.74,1034.67,57.95,44.52,1.061,24.65,0.73,5.82,4.3,60.52
00019,太古股份公司Ａ,        523.66亿,1.41,64.6,--  ,,893862,117500,0,0.11,0.86,63.4,65.75,63.2,5780.35,-0.38,综合企业,4,0.9,64.6,63.7,--  ,724.52,112000,          7.30亿,0,1,842,1062,        523.66亿,1.83,72.75,46.2,2.78,30.61,500,0,0,-0.47,3.22,-0.78,1.52,1.89,-1.75,2.22,-0.11,HKD,20240630,19590414,8.11,4557.32,2652.46,395.63,39.14,2.74,319.64,3.25,5.03,1.48,58.2
02367,巨子生物,        508.97亿,-1.2,49.5,--  ,,2398120,143000,0.1,0.23,0.58,50,50.6,49.3,11919.93,0.1,药品及生科,2.59,-0.6,49.5,50.1,--  ,3423.48,689200,         -6.17亿,-99,1,2568,934,        508.97亿,26.02,58,27.78,42.94,45.84,200,0,0,-0.2,1,-1.6,-0.77,-1,-2.17,0.41,-0.43,HKD,20240630,20221104,10.28,77.81,59.7,25.4,9.83,1.085,6.36,0.97,1.96,16.47,76.73
06186,中国飞鹤,        507.77亿,-1.93,5.6,--  ,,15019000,957000,0.36,0.17,0.67,5.71,5.75,5.57,8471.57,0.18,食物饮品,3.15,-0.11,5.6,5.71,--  ,1167.33,2064000,         -9.97亿,0,1,2043,7351,        507.77亿,12.84,6.9,3.108,41.47,66.29,1000,0,0,0,0.7,-2.45,-1.23,-1.93,-2.61,0.54,-0.7,HKD,20240630,20191113,90.67,356.09,256.17,100.95,18.75,0.23,3.1,0.31,5.56,7.32,71.94
09626,哔哩哔哩－Ｗ,        484.56亿,-10.04,146.1,--  ,,11020967,136160,-0.34,3.32,2.54,146.8,148.7,140.5,159858.21,0,媒体及娱乐,5.05,-16.3,146.1,162.4,--  ,36648.18,2531600,        -67.71亿,-730.5,1,17878,616,        606.87亿,--  ,238.8,67.8,56.09,81.63,20,0,0,-9.61,-8.44,-13.49,-10.68,-0.48,-1.75,3.99,0.65,HKD,20240930,20210329,3.32,320.21,137.27,190.97,-14.37,-3.826,36.65,0,0,-10.47,42.87
00788,中国铁塔,        471.30亿,-1.94,1.01,--  ,,207962480,37468000,-0.98,0.45,0.66,1.03,1.03,1.01,21130.99,-0.97,电讯,1.94,-0.02,1.01,1.03,--  ,1204.82,11812000,        -35.20亿,-1.01,1,2951,70472,       1777.69亿,15.66,1.18,0.667,31.7,38.09,2000,0,0,0,0,-1.94,-1.36,-1.94,-1.94,0,-0.58,HKD,20240630,20180808,466.64,3167.47,1964.88,482.47,53.3,0.033,1.22,0.05,5.26,2.71,62.03
01519,极兔速递－Ｗ,        466.55亿,-0.17,5.9,--  ,,7520204,325000,-0.17,0.1,0.43,5.96,6.02,5.86,4466.03,-0.16,工用运输,2.71,-0.01,5.9,5.91,--  ,1636.18,2759000,         -0.89亿,0,1,856,8785,        524.33亿,--  ,16.54,5.17,-62.71,39.47,200,0,0,0.85,1.86,-0.85,0.51,-1.01,-1.99,0.68,-0.68,HKD,20240630,20231027,79.08,66.54,27.73,48.62,0.28,0.023,2.46,0,0,0.99,41.68
03998,波司登,        466.00亿,0.48,4.2,--  ,,23057514,1768000,-0.24,0.21,0.76,4.17,4.22,4.11,9641.91,0,纺织服饰,2.63,0.02,4.2,4.18,--  ,1928.37,4612000,          2.22亿,-8.4,1,2283,10100,        466.00亿,13.74,5.14,2.8,26.89,43.06,2000,0,0,-0.24,0.96,-1.67,0.07,0.72,-0.47,2.19,0.41,HKD,20240331,20071011,110.95,257.71,137.35,232.14,30.74,0.313,1.39,0.25,5.95,22.38,53.3
01821,ESR,        463.60亿,-0.18,10.92,--  ,,1436918,283400,-0.36,0.03,0.96,11,11.18,10.92,1577.1,-0.17,其他金融,2.38,-0.02,10.92,10.94,--  ,410.93,374000,         -0.85亿,0,1,693,2073,        463.60亿,--  ,13.035,7.055,2.3,36.75,200,0,0,0.55,2.19,-0.18,0.33,-0.73,-2.33,0,-0.51,HKD,20240630,20191101,42.45,158.59,77.64,3.12,-2.19,-0.39,14.39,0.13,1.14,-2.82,48.95
00300,美的集团,        458.20亿,-0.85,70.4,--  ,,1979896,128100,0,0.3,0.39,71,72.75,70.35,14131.39,0,家电及用品,3.38,-0.6,70.4,71,--  ,3462.92,485600,        -45.93亿,-140.8,1,3595,551,       5389.59亿,11.5,101,58,18.92,57.1,100,0,0,0,2.46,-0.92,0.53,-0.85,-3.23,0.07,-1.37,HKD,20240930,20240917,6.51,5671.5,2088.88,3189.75,316.99,5.079,30.28,0,0,15.18,36.83
